image_id,ground_truth_labels,finetuned_labels,finetuned_scores,pretrained_labels,pretrained_scores
1160469576,[9],"[ 9  2 10 21  5 15 22  1 14 15 17 25 19 22 12  8  9 13 11 26  9 10  2  4
 23 19 19 21  5  6 16 23  3  9 11  2 15 25  7  5 19  1 20 15 26  2  2 22
  2  2 18 26  1 14  2  2 24 17  9 15  8 28  8 26 10 15  2 21 19 19 26  6
  4  6  3  9 26 14 25 15  2  9 27  4  0  5 15 15  2  2 17  2 15 21  2  2]","[0.852379   0.76848334 0.6928491  0.5983037  0.56337786 0.49924457
 0.41420716 0.29789272 0.24591376 0.24382307 0.23485428 0.21854813
 0.21168138 0.21043296 0.19811785 0.19219978 0.17868508 0.17619827
 0.17114726 0.14258815 0.13736038 0.13636085 0.13590682 0.13084193
 0.1252939  0.1239069  0.12003742 0.11821859 0.11562369 0.11213306
 0.1121136  0.1097194  0.10490926 0.10120544 0.09973826 0.09852117
 0.09699323 0.09690708 0.09595767 0.09571422 0.09503292 0.09425478
 0.09022837 0.09013925 0.08959723 0.08335699 0.08256267 0.07797788
 0.07612934 0.0754471  0.07519126 0.07377182 0.07246377 0.0709886
 0.06984919 0.06928528 0.06842293 0.06830867 0.06799807 0.06765373
 0.06694067 0.06614847 0.0652054  0.0647242  0.06399544 0.0636958
 0.06362783 0.06282363 0.06239313 0.06154965 0.06112827 0.06102142
 0.0606195  0.06038614 0.05852434 0.05745715 0.05690061 0.05683627
 0.05667122 0.05660507 0.05610453 0.05595645 0.05474251 0.05399879
 0.05379369 0.05324179 0.0531066  0.05276132 0.05239822 0.05206154
 0.05196683 0.05191113 0.05121855 0.05109392 0.05090778 0.05058146]",[73 72 76 67 62 67 73 72 67 63 76 73 84 76  1 65 17  9  9 76  9 76  9],"[0.8900308  0.4662746  0.22725679 0.21114269 0.16391784 0.11948615
 0.1191864  0.10722429 0.09774317 0.09240986 0.09152938 0.08608846
 0.07902256 0.07590252 0.07524965 0.07226126 0.06970542 0.06736916
 0.06538995 0.06493605 0.06075657 0.05432274 0.05403567]"
1163462453,[2 2],"[ 2  2  2  2  9  8  2  2  5  2  2 15 10  2  1  9  6  5 21 11  2 15 11  9
  2 21 26  5 19  2 26 21  4 25  2  7  2 28  2 23 14  1  2  2  9  8  9  2
 19 15  5  9  5  2  2  2  5  8 25 23  9  2  5  7  2 21  5 14 10  2  5  2
  3 26 10  2  9 25  8]","[0.7145521  0.6172946  0.29917008 0.27597722 0.24193197 0.23762842
 0.18972671 0.17982753 0.16414164 0.13307567 0.13001919 0.11688829
 0.11107614 0.10704929 0.1036073  0.10343982 0.10153443 0.10087369
 0.09888598 0.09692411 0.09368415 0.09341201 0.09179626 0.09090846
 0.09055824 0.08860704 0.0865671  0.0851209  0.08410835 0.078201
 0.077401   0.07738992 0.07565624 0.07546543 0.07489675 0.07252209
 0.06987485 0.06967416 0.06816404 0.067805   0.06718497 0.06676648
 0.06644194 0.06634416 0.0661943  0.06535077 0.06466802 0.06413835
 0.06382719 0.06366776 0.06324782 0.06319904 0.06296256 0.06292762
 0.06094481 0.06049701 0.06019866 0.05990281 0.05935451 0.0593314
 0.05863142 0.05848218 0.05842629 0.0579255  0.05726128 0.05570689
 0.0544793  0.05396822 0.05370687 0.0525286  0.05249988 0.05229839
 0.05203098 0.05188977 0.05174134 0.05132876 0.05121335 0.05065617
 0.0503436 ]","[ 1 78 72 77 77 75 84 84 72 84 77 73 72 84 44 77 79 77 80 82 76 78 76 82
 82 84  1 44 85 28 75 44 73 67 79 62  6 75 85 73 85 72 74 32 44 63 78 42
 85 82 70 67 32 14 47 84  1 10  7]","[0.28751415 0.26371625 0.2577629  0.25244623 0.25179932 0.21544082
 0.20335081 0.20295118 0.17770062 0.17140307 0.17092332 0.15617102
 0.15273057 0.13633862 0.13155226 0.11719869 0.11651818 0.11582075
 0.11340196 0.11075008 0.10866439 0.10684189 0.10585474 0.10533225
 0.10433204 0.1005829  0.0998608  0.09579556 0.09356101 0.0850813
 0.08439852 0.08193279 0.07855438 0.07600042 0.07454867 0.07329211
 0.07040184 0.06777225 0.06741853 0.06669049 0.06593233 0.06549226
 0.06266191 0.06179683 0.06104261 0.06102264 0.06080458 0.05842515
 0.05830206 0.05821684 0.05745027 0.0567247  0.05501607 0.05406662
 0.05290952 0.05249965 0.05236163 0.05163353 0.05019578]"
1165726040,[2],"[ 2 10  9  8 15  2 21  5  1  7 21 26 25 22  2  1  2  9 23  4  9  5 11  9
  2 11 19  2  9 17  5  6  1 16 22 20 14  2  8 28  7  2  6 18  5  5 13 22
 19 21  2  7  8]","[0.9367682  0.26054284 0.2462702  0.22856605 0.21923888 0.19589113
 0.18965474 0.18044755 0.15692417 0.1525689  0.14046426 0.13632958
 0.12423194 0.12026852 0.11969513 0.11296041 0.11122829 0.10681295
 0.10376164 0.09405801 0.08562145 0.08419298 0.08189901 0.07914467
 0.07788409 0.07729825 0.0714433  0.07133085 0.06871653 0.06868859
 0.06778721 0.06773    0.0673282  0.06712748 0.06464632 0.06415431
 0.06274248 0.06270636 0.06270025 0.06186863 0.05970174 0.05879522
 0.05849568 0.05818463 0.05782309 0.05642615 0.05613962 0.05588075
 0.05241785 0.05222645 0.05213008 0.05070104 0.05066937]",[77 73 72 84 84 77 47 85 37 44 72  1 16],"[0.45442405 0.17484312 0.1743841  0.15505724 0.09145508 0.08343229
 0.08179717 0.07139202 0.06919698 0.06701043 0.0574058  0.05253135
 0.05205692]"
1168374111,[2 2],"[ 2  2  2 21 15  5  2  2  2 23  1 22  2  5 15  2  2 10  5  9 19  2  2  5
  2  4  5  9 15  8  8 26  2  9 23  2  4  2  7  1  5  2 23  7  1  9  5 11
 21 25 21  7 15 15 10 19 11  5  2 26  4 10 28]","[0.8080877  0.66913134 0.35682997 0.17056161 0.13469318 0.11914066
 0.11878831 0.11614946 0.11443145 0.11442502 0.11004417 0.0981759
 0.09729585 0.09665433 0.09595146 0.0951974  0.09301536 0.09259785
 0.09191958 0.09044663 0.08808741 0.08623844 0.08499302 0.08416659
 0.08066781 0.08057304 0.07997239 0.07975463 0.07886114 0.07564092
 0.07179926 0.07165033 0.0701432  0.06957145 0.06948501 0.06878654
 0.06846818 0.06822676 0.06750835 0.06741989 0.06677712 0.06543417
 0.06341957 0.0628199  0.06211131 0.06176007 0.06125774 0.06118391
 0.05850588 0.05823962 0.05821989 0.05792283 0.05766802 0.05499639
 0.05469401 0.05342725 0.05335885 0.05242551 0.05185231 0.05147747
 0.05125166 0.05122403 0.05012848]","[77 37 84 47 78 80 77 75 28 77 85 33 72 53 44 75 74 14 87 73 76 82 36  1
 49 47 75 82 70 84 44 74 86 87 77 42 89 36 72 10 84]","[0.6239299  0.26509959 0.18671158 0.18035764 0.1763806  0.16403276
 0.15987113 0.1510707  0.14353752 0.13473769 0.12588431 0.12143669
 0.12014955 0.1200271  0.11994456 0.11743069 0.10377821 0.10253067
 0.09792456 0.09716757 0.09137323 0.09047616 0.08437803 0.084222
 0.0761103  0.07558183 0.07362706 0.06991661 0.06800351 0.06604916
 0.06168859 0.05715347 0.05666703 0.05637499 0.05571698 0.05517085
 0.05354579 0.0530667  0.05293684 0.05163812 0.05010692]"
1171055970,[1 1],"[ 1  1  1  1  1  1  1 11 11 22 22 22 11  2  1  8 11 24  2 25 11  2  1  1
 24  1  8  5  9  8  7  1  1  6  2  9 24  9 23 25]","[0.61820877 0.58900243 0.58685666 0.5088971  0.19141816 0.15127456
 0.1390426  0.12021317 0.1176228  0.11654224 0.10204364 0.09433742
 0.09416176 0.08118515 0.07550567 0.07047624 0.07038987 0.06862111
 0.06772445 0.06762271 0.06729311 0.06480722 0.06365548 0.06255699
 0.06203597 0.06165848 0.05962662 0.05764338 0.05614033 0.05400062
 0.05347307 0.05346051 0.05265538 0.05161112 0.05136192 0.05131254
 0.05082174 0.05060651 0.0503907  0.05014349]",[ 1  1  1  1  1 62  1  1  1 62 51  1  1 64 84],"[0.84479    0.80163234 0.11533817 0.1024019  0.09113568 0.09076657
 0.08455253 0.0691679  0.06690376 0.06435125 0.06073445 0.05362748
 0.05197773 0.05055961 0.05035905]"
1171772915,[1],"[ 1  1 11  2  1 21  8  5  7 24 22  7  2  5 18 11 25  1  1  9  9 21  8 18
  6  3  1 20  4 13 14 13  3 25 10 17 25 24 22 28 15 15 28 11  1 10  9]","[0.8936563  0.75092745 0.26140025 0.16266832 0.1603265  0.15108654
 0.14298685 0.13100454 0.12260052 0.11209397 0.10950629 0.10588403
 0.10538495 0.10137472 0.09401798 0.09220115 0.09108958 0.08998159
 0.08159326 0.08116987 0.08024309 0.07445382 0.07211541 0.07022376
 0.06917893 0.06681088 0.06656203 0.06598821 0.06500442 0.06430239
 0.06394705 0.06365307 0.06281985 0.06242897 0.06188585 0.06153117
 0.05963356 0.05853327 0.05794744 0.05556187 0.05512476 0.05396084
 0.05393486 0.05374978 0.05135593 0.05097188 0.05055   ]",[ 1 88 32 62 64 32 32 32 64  1 64 27],"[0.80410916 0.09190203 0.08854944 0.08552538 0.06749244 0.06618604
 0.0650631  0.05885327 0.0584648  0.05250407 0.05088451 0.05084222]"
1172487840,[1],"[ 1  1 11  2  8 21 22  5 24  7  5  7 11  2  1 18 25  9  1  6  9  1  3 21
 18  1  8  4 25 13 14  3 20 24 10 17 25  1  1 15 15 28 22 13  9  5 10 11
  3 23 26 24 28]","[0.9270807  0.78702706 0.29897624 0.17469832 0.1746159  0.15132317
 0.14514048 0.13641985 0.13166897 0.12970178 0.1156201  0.11381668
 0.10515938 0.10063524 0.09715117 0.09097924 0.09086713 0.08863539
 0.08754018 0.08491299 0.08162661 0.08121285 0.07529875 0.07507856
 0.07490124 0.07384988 0.07234886 0.07192737 0.07183974 0.07154315
 0.0714419  0.06597021 0.06498281 0.06384791 0.06319785 0.06071473
 0.05963578 0.05916303 0.05828832 0.05814623 0.05791587 0.05764444
 0.05748762 0.0574457  0.05459933 0.05394315 0.05388787 0.05346329
 0.05221535 0.05168627 0.05098255 0.05055643 0.05023536]",[ 1 62 32 32 88 64 32 32 32 32 64 64 32],"[0.81603163 0.07895971 0.07219581 0.06924428 0.06755929 0.06482606
 0.0620079  0.06102215 0.0605884  0.0519442  0.05142993 0.05081815
 0.05072132]"
1172675052,[1],"[ 1  1  2 11 18  8 22  1  7 21  9 14  5  6  1 10  1  4  1 25 25 13 24 20
  6  1  3  1  2  1 20 17 25 11 11  5 28  1 26  8 11  0]","[0.92500424 0.49407133 0.2284311  0.22643413 0.16936715 0.16353832
 0.1403563  0.13425839 0.12238502 0.11786899 0.11672662 0.11383887
 0.11282896 0.11239921 0.10725214 0.1012738  0.09327426 0.09211368
 0.0901318  0.08924852 0.08192316 0.08055931 0.07862229 0.07644381
 0.07497375 0.06809621 0.06789313 0.0675332  0.06744695 0.06674962
 0.06439722 0.06388967 0.05837841 0.05658938 0.05523751 0.05462136
 0.05454311 0.05348312 0.05194448 0.05178235 0.05070932 0.05000727]",[ 1 32 13 32 32 44  1],"[0.92605704 0.09678263 0.07097621 0.06029455 0.05896768 0.05547614
 0.05247493]"
1174804176,[2],"[ 2 22  1  9 21 11 15 14  1 25  8  2 10  7 26  5 24  9 19  2 17 23  1  4
 15  2 10  1  6 25 26 12  9 15  2  1  1 11 16  8  9  2]","[0.34993348 0.32280326 0.2888742  0.25767216 0.25432283 0.1902651
 0.18588641 0.17398857 0.15271229 0.14418961 0.12754099 0.1247163
 0.12348478 0.10976778 0.1045221  0.09481759 0.08532697 0.08460584
 0.08088173 0.08050464 0.07598069 0.07480865 0.06998272 0.06803254
 0.06572088 0.06402835 0.06079744 0.05887347 0.05874214 0.05829484
 0.05619148 0.05546707 0.05495141 0.05461748 0.05456571 0.05345167
 0.05262006 0.0521259  0.05115857 0.05087696 0.05070418 0.05049177]","[77  1  1 84 73 75  1 77  1  1  3 35 72 72 44  1 76 84 75 47 84 46  1 72
 32 67 62  1  1 62]","[0.475847   0.4483903  0.43958768 0.21862563 0.19954251 0.18122372
 0.1510831  0.13259508 0.13174884 0.11154014 0.08581103 0.0830176
 0.07865466 0.07854989 0.07840699 0.07581293 0.06563498 0.06551818
 0.06475003 0.06429041 0.06218591 0.06204744 0.05871243 0.0570443
 0.05688271 0.05663328 0.05580412 0.05322589 0.05255024 0.05114452]"
1176161947,[1 1],"[ 1  1  1 10  1  1  2 23  5 11 22 21  1  5  2  5  1 15  1  9 10  1 11  1
  1 22 22  8  1  1 21  1  3  3 21  1  1  1  1 24 10 24 11  8  1 10  7  1
 15  1 16  6 18 16  1]","[0.5108648  0.39226833 0.3443158  0.20796175 0.15653585 0.14504158
 0.11826579 0.11715101 0.09843379 0.09725982 0.09321048 0.08288811
 0.08142044 0.08058337 0.07769103 0.07415847 0.07290243 0.07141837
 0.06948458 0.06603079 0.0658225  0.06459171 0.06428117 0.06395593
 0.06168924 0.05989502 0.05972353 0.05897118 0.05861298 0.05816224
 0.0581046  0.05778005 0.05735902 0.05703905 0.05701296 0.05630286
 0.0560818  0.05601755 0.05563083 0.05448919 0.0537984  0.05363593
 0.05343003 0.05311048 0.05262281 0.05238098 0.0521237  0.05209205
 0.05197151 0.0519535  0.05174204 0.05156001 0.051276   0.05067756
 0.05004238]","[ 1  1 64 86 62  4 62  1  1 15 86 67 64 62 64  1 67 62 67  1 15  1 15  1
 62 62 15 44 67  4  2 62 62 62 67 15  1 15 67 67 67  1 15 15  2 64 67 67
 62 67 51 64 15 44 67 15 67 81 62  1 67 62 62  1 62 15 67 62 62 86 44 15
 67 64 62 15 44 62 67 62 44  1 62  2 33 62 67 15 32 62 15 62  4 67 62 31
  1 64 15 67 62 15 67 62 86 15 15 81 77 15 67 15 62 62 67 64 51 62 62  3
 62 62 67 62 15 15 67 64  1  1  1 62 31 62 15 81 62 64 47 62  1 31 41 31
 49 67  8 86 62 86 67 15 62 86 81 63 15 62 62 81 47 15  1  1  1 31  1 81
 62 15  4  3  1  3 67 64 67  1 15 15 15  1 63  1 62 64]","[0.85071653 0.67420495 0.6680878  0.34150445 0.324315   0.32276672
 0.28909558 0.22848395 0.19991185 0.19470868 0.19070363 0.18696292
 0.18679234 0.1856894  0.17890821 0.16517514 0.16260538 0.15933348
 0.15858023 0.1541901  0.1541404  0.1506451  0.1490736  0.14902882
 0.14717436 0.13936496 0.13917384 0.13802992 0.13731779 0.13432452
 0.13417731 0.13404918 0.13327882 0.13161199 0.12841755 0.12813854
 0.12804261 0.1273156  0.12656133 0.12652369 0.1259381  0.12546763
 0.12546024 0.12506498 0.12446661 0.12443024 0.12355746 0.12228312
 0.12195569 0.12111556 0.120319   0.12003859 0.11973869 0.11884078
 0.11677787 0.11651013 0.11514993 0.11489088 0.11481076 0.11418604
 0.11417307 0.11344323 0.11274937 0.11153398 0.11117692 0.11086804
 0.10907459 0.1070484  0.10675947 0.10675714 0.10514156 0.10447516
 0.10260712 0.10243462 0.10141487 0.10138765 0.10124877 0.10075723
 0.10025877 0.09899797 0.0978777  0.09772021 0.09721024 0.09595759
 0.09514046 0.09447978 0.09439588 0.0929601  0.09281829 0.09246782
 0.09209028 0.09150834 0.09083041 0.09023178 0.08965306 0.08858536
 0.08824676 0.08815813 0.08796523 0.08770063 0.08731761 0.08621964
 0.08503117 0.08454219 0.08434053 0.08306894 0.08247989 0.08209241
 0.08175915 0.08071943 0.08063833 0.08044298 0.07979672 0.07976208
 0.07974747 0.07957063 0.07941498 0.07932839 0.07910282 0.07885011
 0.07884765 0.0784003  0.07835373 0.07829438 0.07774357 0.07689547
 0.07689415 0.07649586 0.0759773  0.07590914 0.07574219 0.07566476
 0.07542212 0.07517436 0.07515361 0.07494634 0.07486045 0.07459374
 0.07456411 0.0740777  0.07358722 0.07341851 0.07313611 0.07289402
 0.07269679 0.07233646 0.07231936 0.07219517 0.07188176 0.07172871
 0.07167377 0.07140018 0.07109494 0.07101429 0.0707819  0.07028426
 0.07012489 0.07009549 0.0691744  0.06908278 0.06903508 0.06866094
 0.06829438 0.0682856  0.06821148 0.06800751 0.06782102 0.06703861
 0.06698528 0.06693846 0.06614905 0.0647212  0.06447751 0.06251391
 0.0609226  0.0609027  0.0605712  0.06050651 0.05879006 0.05796994
 0.05526473 0.05453559 0.05326953 0.05234405 0.05117572 0.05064869]"
